resume_id,human_win_count,files
26829561,2,results_gemma3_4b.txt; results_qwen2.53b.txt
26834746,2,results_gemma3_4b.txt; results_qwen2.53b.txt
26835781,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
26888302,2,results_gemma3_12b.txt; results_gemma3_4b.txt
26919036,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
26921245,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
26924514,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
27030979,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
27084878,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
27090089,2,results_gemma3_12b.txt; results_qwen2.53b.txt
27096471,2,results_gemma3_4b.txt; results_qwen2.53b.txt
27099856,2,results_gemma3_4b.txt; results_qwen2.5_14b.txt
27152464,2,results_gemma3_4b.txt; results_qwen2.53b.txt
27165830,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
27219200,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
27246366,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
27298953,2,results_gemma3_4b.txt; results_qwen2.53b.txt
27397245,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
27419236,2,results_gemma3_4b.txt; results_qwen2.53b.txt
27490876,2,results_gemma3_4b.txt; results_qwen2.53b.txt
27502951,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
27523575,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
27529455,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
27531694,2,results_qwen2.5_14b.txt; results_qwen2.5_32b.txt
27549075,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
27558837,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
27606527,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
27607632,2,results_gemma3_12b.txt; results_qwen2.5_32b.txt
27624540,2,results_gemma3_4b.txt; results_qwen2.53b.txt
27726066,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
27902692,2,results_gemma3_4b.txt; results_qwen2.53b.txt
27903191,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
27909372,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
27974588,2,results_gemma3_12b.txt; results_qwen2.53b.txt
27980446,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
28020046,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
28035460,2,results_cogito_3b.txt; results_qwen2.53b.txt
28175164,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
28206098,2,results_gemma3_12b.txt; results_qwen2.53b.txt
28298773,2,results_gemma3_12b.txt; results_qwen2.53b.txt
28325193,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
28326441,2,results_gemma3_12b.txt; results_qwen2.53b.txt
28337049,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
28377361,2,results_gemma3_12b.txt; results_gemma3_4b.txt
28383893,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
28419173,2,results_gemma3_12b.txt; results_qwen2.53b.txt
28423028,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
28531493,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
28628090,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
28630325,2,results_gemma3_4b.txt; results_qwen2.53b.txt
28670024,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
28697203,2,results_qwen2.5_14b.txt; results_qwen2.5_32b.txt
28733974,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
28762662,2,results_gemma3_12b.txt; results_qwen2.53b.txt
28808263,2,results_gemma3_4b.txt; results_qwen2.53b.txt
28815362,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
28951817,2,results_gemma3_4b.txt; results_qwen2.53b.txt
29002596,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
29061628,2,results_cogito_3b.txt; results_gemma3_4b.txt
29075857,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
29091445,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
29134721,2,results_gemma3_12b.txt; results_qwen2.53b.txt
29142288,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
29147100,2,results_gemma3_12b.txt; results_qwen2.53b.txt
29148871,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
29173771,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
29177904,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
29196643,2,results_cogito_3b.txt; results_gemma3_4b.txt
29208172,2,results_gemma3_4b.txt; results_qwen2.53b.txt
29221006,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
29297393,2,results_cogito_3b.txt; results_qwen2.53b.txt
29329075,2,results_gemma3_4b.txt; results_qwen2.53b.txt
29399491,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
29406313,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
29456173,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
29573698,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
29574501,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
29640922,2,results_cogito_3b.txt; results_gemma3_4b.txt
29805310,2,results_cogito_3b.txt; results_gemma3_12b.txt
29825044,2,results_gemma3_12b.txt; results_qwen2.53b.txt
29915354,2,results_cogito_3b.txt; results_qwen2.53b.txt
29926588,2,results_cogito_3b.txt; results_qwen2.53b.txt
29998869,2,results_gemma3_4b.txt; results_qwen2.53b.txt
30083884,2,results_gemma3_4b.txt; results_qwen2.53b.txt
30127072,2,results_gemma3_12b.txt; results_gemma3_4b.txt
30304575,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
30311202,2,results_gemma3_12b.txt; results_gemma3_4b.txt
30430249,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
30504149,2,results_gemma3_12b.txt; results_gemma3_4b.txt
30542184,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
30608780,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
30709029,2,results_gemma3_12b.txt; results_qwen2.53b.txt
30965258,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
31040875,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
31114531,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
31162167,2,results_cogito_3b.txt; results_qwen2.53b.txt
31225895,2,results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
31243710,2,results_cogito_3b.txt; results_gemma3_12b.txt
31395710,2,results_cogito_3b.txt; results_gemma3_12b.txt
31454430,2,results_cogito_3b.txt; results_gemma3_4b.txt
31710562,2,results_gemma3_4b.txt; results_qwen2.53b.txt
31850269,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
32067700,2,results_cogito_3b.txt; results_qwen2.53b.txt
32069695,2,results_gemma3_12b.txt; results_qwen2.53b.txt
32081266,2,results_gemma3_12b.txt; results_gemma3_4b.txt
32265203,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
32531824,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
32605413,2,results_cogito_3b.txt; results_gemma3_4b.txt
32896934,2,results_cogito_3b.txt; results_qwen2.53b.txt
33176873,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
33665485,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
33685075,2,results_gemma3_4b.txt; results_qwen2.53b.txt
33803142,2,results_cogito_3b.txt; results_qwen2.53b.txt
33872500,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
34304175,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
34452806,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
34745915,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
34792238,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
34797369,2,results_gemma3_12b.txt; results_gemma3_4b.txt
34875813,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
35302620,2,results_gemma3_12b.txt; results_qwen2.53b.txt
35474904,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
35492909,2,results_gemma3_12b.txt; results_gemma3_4b.txt
35564026,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
35985133,2,results_gemma3_12b.txt; results_gemma3_4b.txt
36102323,2,results_gemma3_12b.txt; results_gemma3_4b.txt
36206485,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
36252245,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
36269672,2,results_gemma3_12b.txt; results_qwen2.53b.txt
36366044,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
36434348,2,results_cogito_3b.txt; results_qwen2.53b.txt
36517781,2,results_cogito_3b.txt; results_gemma3_4b.txt
36569713,2,results_cogito_3b.txt; results_qwen2.53b.txt
36671891,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
37001381,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
37058472,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
37087824,2,results_gemma3_4b.txt; results_qwen2.5_14b.txt
37220856,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
37263609,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
37292350,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
37348041,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
37391947,2,results_gemma3_4b.txt; results_qwen2.53b.txt
37473139,2,results_gemma3_12b.txt; results_qwen2.53b.txt
37640804,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
37695494,2,results_cogito_3b.txt; results_gemma3_4b.txt
37735467,2,results_gemma3_12b.txt; results_gemma3_4b.txt
38165833,2,results_cogito_3b.txt; results_gemma3_4b.txt
38399177,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
38441665,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
38565119,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
38642923,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
38707449,2,results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
38744475,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
38847011,2,results_gemma3_12b.txt; results_gemma3_4b.txt
38946032,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
39237915,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
39441617,2,results_gemma3_12b.txt; results_qwen2.53b.txt
39569771,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
39581020,2,results_cogito_3b.txt; results_qwen2.5_32b.txt
39855211,2,results_cogito_3b.txt; results_qwen2.53b.txt
39970711,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
40018190,2,results_gemma3_4b.txt; results_qwen2.53b.txt
40987524,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
41344156,2,results_cogito_3b.txt; results_qwen2.5_32b.txt
41590605,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
42304307,2,results_gemma3_12b.txt; results_qwen2.53b.txt
42427521,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
42546558,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
43311839,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
43852883,2,results_gemma3_4b.txt; results_qwen2.53b.txt
43994605,2,results_cogito_3b.txt; results_qwen2.53b.txt
44145704,2,results_gemma3_4b.txt; results_qwen2.53b.txt
44185767,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
45077654,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
45900271,2,results_gemma3_12b.txt; results_gemma3_4b.txt
46055835,2,results_gemma3_4b.txt; results_qwen2.53b.txt
46349752,2,results_gemma3_12b.txt; results_qwen2.53b.txt
47487091,2,results_gemma3_4b.txt; results_qwen2.5_14b.txt
48533663,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
48580330,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
49486820,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
49646155,2,results_gemma3_4b.txt; results_qwen2.53b.txt
49685006,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
49937469,2,results_gemma3_4b.txt; results_qwen2.53b.txt
49997097,2,results_gemma3_4b.txt; results_qwen2.53b.txt
50324968,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
51018476,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
51349448,2,results_cogito_3b.txt; results_qwen2.53b.txt
51508889,2,results_cogito_3b.txt; results_gemma3_4b.txt
51724595,2,results_gemma3_4b.txt; results_qwen2.53b.txt
53640713,2,results_gemma3_12b.txt; results_qwen2.53b.txt
53701275,2,results_gemma3_4b.txt; results_qwen2.53b.txt
54101961,2,results_cogito_3b.txt; results_qwen2.5_32b.txt
54201930,2,results_gemma3_12b.txt; results_gemma3_4b.txt
54246169,2,results_gemma3_4b.txt; results_qwen2.53b.txt
54934269,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
56286525,2,results_cogito_3b.txt; results_qwen2.53b.txt
56525735,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
56691064,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
56792999,2,results_gemma3_4b.txt; results_qwen2.5_14b.txt
56952849,2,results_gemma3_4b.txt; results_qwen2.53b.txt
57088974,2,results_gemma3_4b.txt; results_qwen2.53b.txt
57364820,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
57601040,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
58105060,2,results_gemma3_12b.txt; results_qwen2.5_32b.txt
58165257,2,results_gemma3_12b.txt; results_qwen2.53b.txt
59487170,2,results_gemma3_4b.txt; results_qwen2.53b.txt
59777056,2,results_gemma3_4b.txt; results_qwen2.53b.txt
60004873,2,results_cogito_3b.txt; results_qwen2.53b.txt
60182829,2,results_gemma3_12b.txt; results_gemma3_4b.txt
61322296,2,results_gemma3_4b.txt; results_qwen2.53b.txt
62071407,2,results_gemma3_12b.txt; results_qwen2.53b.txt
62312955,2,results_cogito_3b.txt; results_qwen2.53b.txt
62700506,2,results_gemma3_4b.txt; results_qwen2.53b.txt
62850928,2,results_gemma3_12b.txt; results_qwen2.53b.txt
62870550,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
63989974,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
65062795,2,results_gemma3_4b.txt; results_qwen2.53b.txt
65456466,2,results_cogito_3b.txt; results_gemma3_12b.txt
65708020,2,results_gemma3_4b.txt; results_qwen2.53b.txt
66683238,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
66741193,2,results_gemma3_12b.txt; results_qwen2.53b.txt
66832845,2,results_cogito_3b.txt; results_qwen2.53b.txt
67032711,2,results_gemma3_4b.txt; results_qwen2.53b.txt
68216398,2,results_gemma3_4b.txt; results_qwen2.53b.txt
69155584,2,results_cogito_3b.txt; results_qwen2.53b.txt
69458502,2,results_gemma3_12b.txt; results_qwen2.53b.txt
70089206,2,results_cogito_3b.txt; results_gemma3_4b.txt
70198580,2,results_gemma3_4b.txt; results_qwen2.53b.txt
70667011,2,results_gemma3_4b.txt; results_qwen2.53b.txt
71767359,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
72136463,2,results_gemma3_4b.txt; results_qwen2.53b.txt
72231872,2,results_cogito_3b.txt; results_qwen2.53b.txt
73075521,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
73157997,2,results_gemma3_4b.txt; results_qwen2.53b.txt
73448369,2,results_cogito_3b.txt; results_qwen2.53b.txt
74512244,2,results_cogito_3b.txt; results_qwen2.53b.txt
74522938,2,results_gemma3_12b.txt; results_gemma3_4b.txt
74552449,2,results_gemma3_4b.txt; results_qwen2.53b.txt
74816727,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
74849878,2,results_gemma3_4b.txt; results_qwen2.53b.txt
75057933,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
75297735,2,results_cogito_3b.txt; results_qwen2.53b.txt
75744306,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
76010167,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
76454959,2,results_gemma3_4b.txt; results_qwen2.53b.txt
77439230,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
77638654,2,results_gemma3_12b.txt; results_qwen2.53b.txt
77828437,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
78229715,2,results_gemma3_4b.txt; results_qwen2.53b.txt
78298706,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
79261033,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
80162314,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
80275976,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
80503242,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
80876647,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
81042872,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
82118447,2,results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
82246962,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
82738323,2,results_qwen2.5_14b.txt; results_qwen2.5_32b.txt
83816738,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
84356308,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
85417107,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
85421438,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
85918100,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
86209934,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
86322251,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
87520378,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
88651471,2,results_gemma3_4b.txt; results_qwen2.53b.txt
89197180,2,results_gemma3_12b.txt; results_qwen2.53b.txt
89413122,2,results_gemma3_4b.txt; results_qwen2.53b.txt
90280583,2,results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
90363254,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
90365216,2,results_cogito_3b.txt; results_qwen2.5_32b.txt
90682785,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
90685127,2,results_gemma3_4b.txt; results_qwen2.53b.txt
91116867,2,results_cogito_3b.txt; results_gemma3_12b.txt
91189201,2,results_gemma3_12b.txt; results_qwen2.53b.txt
91467795,2,results_gemma3_4b.txt; results_qwen2.53b.txt
91478356,2,results_cogito_3b.txt; results_gemma3_12b.txt
91564103,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
91697974,2,results_cogito_3b.txt; results_gemma3_12b.txt
92069209,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
92985983,2,results_gemma3_4b.txt; results_qwen2.53b.txt
93002334,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
93112113,2,results_gemma3_4b.txt; results_qwen2.53b.txt
93301686,2,results_gemma3_12b.txt; results_qwen2.53b.txt
93576192,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
93653247,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
93828034,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
94503308,2,results_gemma3_12b.txt; results_gemma3_4b.txt
95382114,2,results_gemma3_4b.txt; results_qwen2.53b.txt
95429627,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
95714702,2,results_gemma3_4b.txt; results_qwen2.53b.txt
96547039,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
97123005,2,results_gemma3_4b.txt; results_qwen2.53b.txt
97169343,2,results_gemma3_12b.txt; results_qwen2.53b.txt
97405769,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
97449528,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
98348532,2,results_gemma3_4b.txt; results_qwen2.53b.txt
98389424,2,results_gemma3_12b.txt; results_gemma3_4b.txt
99033098,2,results_gemma3_12b.txt; results_qwen2.5_32b.txt
10176815,1,results_qwen2.53b.txt
10182582,1,results_qwen2.53b.txt
10464113,1,results_gemma3_12b.txt
10567764,1,results_mistral-small3.2_latest.txt
10926726,1,results_gemma3_4b.txt
11152490,1,results_gemma3_12b.txt
11188218,1,results_qwen2.53b.txt
11393213,1,results_gemma3_12b.txt
11441764,1,results_qwen2.53b.txt
11698189,1,results_qwen2.53b.txt
11722421,1,results_qwen2.5_32b.txt
11813872,1,results_mistral-small3.2_latest.txt
11995013,1,results_cogito_3b.txt
12021752,1,results_qwen2.53b.txt
12022566,1,results_qwen2.53b.txt
12059198,1,results_mistral-small3.2_latest.txt
12065211,1,results_qwen2.53b.txt
12155206,1,results_gemma3_4b.txt
12613221,1,results_gemma3_4b.txt
12632728,1,results_qwen2.5_14b.txt
12674256,1,results_qwen2.53b.txt
12780508,1,results_qwen2.53b.txt
12791244,1,results_cogito_3b.txt
12802330,1,results_qwen2.5_32b.txt
12938200,1,results_gemma3_12b.txt
12955994,1,results_gemma3_4b.txt
13014900,1,results_qwen2.5_14b.txt
13348915,1,results_qwen2.5_32b.txt
13518263,1,results_qwen2.5_14b.txt
13565152,1,results_gemma3_4b.txt
13836471,1,results_gemma3_12b.txt
13888506,1,results_qwen2.53b.txt
13909762,1,results_qwen2.5_14b.txt
13982572,1,results_qwen2.53b.txt
14241621,1,results_qwen2.53b.txt
14256329,1,results_cogito_3b.txt
14267489,1,results_qwen2.5_32b.txt
14364597,1,results_mistral-small3.2_latest.txt
14391434,1,results_qwen2.53b.txt
14408510,1,results_gemma3_4b.txt
14536764,1,results_qwen2.53b.txt
14937492,1,results_qwen2.53b.txt
15139979,1,results_qwen2.53b.txt
15180322,1,results_gemma3_4b.txt
15224503,1,results_qwen2.5_32b.txt
15297298,1,results_qwen2.53b.txt
15313140,1,results_mistral-small3.2_latest.txt
15363277,1,results_qwen2.53b.txt
15433732,1,results_gemma3_12b.txt
15620421,1,results_gemma3_4b.txt
15636923,1,results_qwen2.5_14b.txt
15680735,1,results_qwen2.53b.txt
15684810,1,results_gemma3_12b.txt
15717923,1,results_qwen2.53b.txt
15727656,1,results_cogito_3b.txt
15936656,1,results_qwen2.5_14b.txt
15941675,1,results_qwen2.53b.txt
16223371,1,results_gemma3_4b.txt
16276121,1,results_qwen2.53b.txt
16407619,1,results_gemma3_4b.txt
16449850,1,results_gemma3_4b.txt
16833515,1,results_gemma3_4b.txt
16861758,1,results_qwen2.53b.txt
16887936,1,results_qwen2.53b.txt
17307206,1,results_gemma3_12b.txt
17311685,1,results_qwen2.53b.txt
17312146,1,results_gemma3_12b.txt
17342969,1,results_qwen2.5_32b.txt
17407184,1,results_gemma3_4b.txt
17410700,1,results_qwen2.5_14b.txt
17412079,1,results_gemma3_4b.txt
17421910,1,results_gemma3_4b.txt
17431847,1,results_qwen2.53b.txt
17432318,1,results_qwen2.53b.txt
17488801,1,results_qwen2.53b.txt
17555081,1,results_gemma3_4b.txt
17556527,1,results_gemma3_4b.txt
17562754,1,results_qwen2.53b.txt
17571262,1,results_gemma3_4b.txt
17576030,1,results_qwen2.53b.txt
17624934,1,results_gemma3_4b.txt
17655479,1,results_qwen2.5_32b.txt
17694572,1,results_gemma3_12b.txt
17714174,1,results_gemma3_4b.txt
17812897,1,results_qwen2.5_32b.txt
17823436,1,results_qwen2.53b.txt
17847636,1,results_cogito_3b.txt
17857644,1,results_gemma3_12b.txt
17876954,1,results_qwen2.53b.txt
17911230,1,results_qwen2.53b.txt
18001081,1,results_qwen2.53b.txt
18024825,1,results_mistral-small3.2_latest.txt
18079050,1,results_gemma3_4b.txt
18084150,1,results_gemma3_4b.txt
18129173,1,results_qwen2.5_32b.txt
18155310,1,results_mistral-small3.2_latest.txt
18172739,1,results_qwen2.5_14b.txt
18176523,1,results_gemma3_4b.txt
18208580,1,results_qwen2.53b.txt
18227306,1,results_gemma3_4b.txt
18236085,1,results_qwen2.53b.txt
18242317,1,results_qwen2.5_14b.txt
18268860,1,results_gemma3_4b.txt
18293620,1,results_qwen2.53b.txt
18297650,1,results_mistral-small3.2_latest.txt
18301617,1,results_gemma3_4b.txt
18354623,1,results_gemma3_4b.txt
18365443,1,results_qwen2.5_14b.txt
18365791,1,results_qwen2.53b.txt
18422164,1,results_qwen2.53b.txt
18448085,1,results_qwen2.53b.txt
18460045,1,results_qwen2.53b.txt
18480859,1,results_qwen2.53b.txt
18509268,1,results_qwen2.53b.txt
18635654,1,results_cogito_3b.txt
18725071,1,results_qwen2.53b.txt
18731098,1,results_mistral-small3.2_latest.txt
18757174,1,results_qwen2.5_14b.txt
18856440,1,results_cogito_3b.txt
18882984,1,results_gemma3_4b.txt
18900722,1,results_mistral-small3.2_latest.txt
18932512,1,results_qwen2.53b.txt
18979238,1,results_qwen2.53b.txt
19053815,1,results_qwen2.53b.txt
19070271,1,results_mistral-small3.2_latest.txt
19090468,1,results_qwen2.53b.txt
19124258,1,results_qwen2.53b.txt
19147603,1,results_qwen2.53b.txt
19164410,1,results_qwen2.53b.txt
19176318,1,results_mistral-small3.2_latest.txt
19195747,1,results_qwen2.53b.txt
19201175,1,results_qwen2.5_32b.txt
19234823,1,results_qwen2.53b.txt
19243556,1,results_gemma3_12b.txt
19285236,1,results_gemma3_4b.txt
19362586,1,results_qwen2.53b.txt
19364677,1,results_gemma3_12b.txt
19374660,1,results_gemma3_4b.txt
19437318,1,results_qwen2.53b.txt
19464810,1,results_qwen2.5_14b.txt
19473948,1,results_mistral-small3.2_latest.txt
19506295,1,results_qwen2.5_14b.txt
19532392,1,results_qwen2.53b.txt
19556300,1,results_gemma3_12b.txt
19557384,1,results_mistral-small3.2_latest.txt
19558834,1,results_qwen2.53b.txt
19616406,1,results_gemma3_12b.txt
19717385,1,results_qwen2.53b.txt
19774173,1,results_cogito_3b.txt
19831366,1,results_gemma3_12b.txt
19861776,1,results_mistral-small3.2_latest.txt
19926135,1,results_qwen2.5_14b.txt
19936735,1,results_qwen2.53b.txt
20006992,1,results_qwen2.53b.txt
20026169,1,results_cogito_3b.txt
20149476,1,results_qwen2.53b.txt
20172393,1,results_gemma3_4b.txt
20210676,1,results_qwen2.5_14b.txt
20211577,1,results_gemma3_4b.txt
20230207,1,results_qwen2.5_32b.txt
20237244,1,results_qwen2.53b.txt
20255404,1,results_mistral-small3.2_latest.txt
20275356,1,results_qwen2.53b.txt
20317319,1,results_mistral-small3.2_latest.txt
20321582,1,results_gemma3_4b.txt
20330739,1,results_qwen2.53b.txt
20345168,1,results_gemma3_4b.txt
20417897,1,results_qwen2.5_32b.txt
20427934,1,results_qwen2.5_32b.txt
20488267,1,results_qwen2.53b.txt
20565849,1,results_gemma3_4b.txt
20626794,1,results_qwen2.5_32b.txt
20674668,1,results_gemma3_4b.txt
20681037,1,results_qwen2.53b.txt
20698469,1,results_gemma3_4b.txt
20705888,1,results_qwen2.53b.txt
20817322,1,results_qwen2.53b.txt
20819838,1,results_cogito_3b.txt
20836112,1,results_qwen2.5_14b.txt
20850529,1,results_gemma3_12b.txt
20932019,1,results_qwen2.53b.txt
20992320,1,results_cogito_3b.txt
21007083,1,results_cogito_3b.txt
21038022,1,results_qwen2.53b.txt
21156767,1,results_mistral-small3.2_latest.txt
21190805,1,results_qwen2.5_32b.txt
21238396,1,results_gemma3_12b.txt
21265194,1,results_qwen2.53b.txt
21283365,1,results_gemma3_12b.txt
21283733,1,results_qwen2.53b.txt
21297521,1,results_gemma3_4b.txt
21366189,1,results_qwen2.53b.txt
21531811,1,results_gemma3_12b.txt
21550454,1,results_qwen2.53b.txt
21570485,1,results_mistral-small3.2_latest.txt
