resume_id,human_win_count,files
26829561,2,results_gemma3_4b.txt; results_qwen2.53b.txt
26834746,2,results_gemma3_4b.txt; results_qwen2.53b.txt
26835781,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
26888302,2,results_gemma3_12b.txt; results_gemma3_4b.txt
26919036,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
26921245,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
26924514,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
27030979,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
27084878,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
27090089,2,results_gemma3_12b.txt; results_qwen2.53b.txt
27096471,2,results_gemma3_4b.txt; results_qwen2.53b.txt
27099856,2,results_gemma3_4b.txt; results_qwen2.5_14b.txt
27152464,2,results_gemma3_4b.txt; results_qwen2.53b.txt
27165830,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
27219200,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
27246366,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
27298953,2,results_gemma3_4b.txt; results_qwen2.53b.txt
27397245,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
27419236,2,results_gemma3_4b.txt; results_qwen2.53b.txt
27490876,2,results_gemma3_4b.txt; results_qwen2.53b.txt
27502951,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
27523575,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
27529455,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
27531694,2,results_qwen2.5_14b.txt; results_qwen2.5_32b.txt
27549075,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
27558837,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
27606527,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
27607632,2,results_gemma3_12b.txt; results_qwen2.5_32b.txt
27624540,2,results_gemma3_4b.txt; results_qwen2.53b.txt
27726066,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
27902692,2,results_gemma3_4b.txt; results_qwen2.53b.txt
27903191,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
27909372,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
27974588,2,results_gemma3_12b.txt; results_qwen2.53b.txt
27980446,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
28020046,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
28035460,2,results_cogito_3b.txt; results_qwen2.53b.txt
28175164,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
28206098,2,results_gemma3_12b.txt; results_qwen2.53b.txt
28298773,2,results_gemma3_12b.txt; results_qwen2.53b.txt
28325193,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
28326441,2,results_gemma3_12b.txt; results_qwen2.53b.txt
28337049,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
28377361,2,results_gemma3_12b.txt; results_gemma3_4b.txt
28383893,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
28419173,2,results_gemma3_12b.txt; results_qwen2.53b.txt
28423028,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
28531493,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
28628090,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
28630325,2,results_gemma3_4b.txt; results_qwen2.53b.txt
28670024,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
28697203,2,results_qwen2.5_14b.txt; results_qwen2.5_32b.txt
28733974,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
28762662,2,results_gemma3_12b.txt; results_qwen2.53b.txt
28808263,2,results_gemma3_4b.txt; results_qwen2.53b.txt
28815362,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
28951817,2,results_gemma3_4b.txt; results_qwen2.53b.txt
29002596,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
29061628,2,results_cogito_3b.txt; results_gemma3_4b.txt
29075857,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
29091445,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
29134721,2,results_gemma3_12b.txt; results_qwen2.53b.txt
29142288,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
29147100,2,results_gemma3_12b.txt; results_qwen2.53b.txt
29148871,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
29173771,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
29177904,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
29196643,2,results_cogito_3b.txt; results_gemma3_4b.txt
29208172,2,results_gemma3_4b.txt; results_qwen2.53b.txt
29221006,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
29297393,2,results_cogito_3b.txt; results_qwen2.53b.txt
29329075,2,results_gemma3_4b.txt; results_qwen2.53b.txt
29399491,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
29406313,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
29456173,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
29573698,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
29574501,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
29640922,2,results_cogito_3b.txt; results_gemma3_4b.txt
29805310,2,results_cogito_3b.txt; results_gemma3_12b.txt
29825044,2,results_gemma3_12b.txt; results_qwen2.53b.txt
29915354,2,results_cogito_3b.txt; results_qwen2.53b.txt
29926588,2,results_cogito_3b.txt; results_qwen2.53b.txt
29998869,2,results_gemma3_4b.txt; results_qwen2.53b.txt
30083884,2,results_gemma3_4b.txt; results_qwen2.53b.txt
30127072,2,results_gemma3_12b.txt; results_gemma3_4b.txt
30304575,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
30311202,2,results_gemma3_12b.txt; results_gemma3_4b.txt
30430249,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
30504149,2,results_gemma3_12b.txt; results_gemma3_4b.txt
30542184,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
30608780,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
30709029,2,results_gemma3_12b.txt; results_qwen2.53b.txt
30965258,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
31040875,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
31114531,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
31162167,2,results_cogito_3b.txt; results_qwen2.53b.txt
31225895,2,results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
31243710,2,results_cogito_3b.txt; results_gemma3_12b.txt
31395710,2,results_cogito_3b.txt; results_gemma3_12b.txt
31454430,2,results_cogito_3b.txt; results_gemma3_4b.txt
31710562,2,results_gemma3_4b.txt; results_qwen2.53b.txt
31850269,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
32067700,2,results_cogito_3b.txt; results_qwen2.53b.txt
32069695,2,results_gemma3_12b.txt; results_qwen2.53b.txt
32081266,2,results_gemma3_12b.txt; results_gemma3_4b.txt
32265203,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
32531824,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
32605413,2,results_cogito_3b.txt; results_gemma3_4b.txt
32896934,2,results_cogito_3b.txt; results_qwen2.53b.txt
33176873,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
33665485,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
33685075,2,results_gemma3_4b.txt; results_qwen2.53b.txt
33803142,2,results_cogito_3b.txt; results_qwen2.53b.txt
33872500,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
34304175,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
34452806,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
34745915,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
34792238,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
34797369,2,results_gemma3_12b.txt; results_gemma3_4b.txt
34875813,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
35302620,2,results_gemma3_12b.txt; results_qwen2.53b.txt
35474904,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
35492909,2,results_gemma3_12b.txt; results_gemma3_4b.txt
35564026,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
35985133,2,results_gemma3_12b.txt; results_gemma3_4b.txt
36102323,2,results_gemma3_12b.txt; results_gemma3_4b.txt
36206485,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
36252245,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
36269672,2,results_gemma3_12b.txt; results_qwen2.53b.txt
36366044,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
36434348,2,results_cogito_3b.txt; results_qwen2.53b.txt
36517781,2,results_cogito_3b.txt; results_gemma3_4b.txt
36569713,2,results_cogito_3b.txt; results_qwen2.53b.txt
36671891,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
37001381,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
37058472,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
37087824,2,results_gemma3_4b.txt; results_qwen2.5_14b.txt
37220856,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
37263609,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
37292350,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
37348041,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
37391947,2,results_gemma3_4b.txt; results_qwen2.53b.txt
37473139,2,results_gemma3_12b.txt; results_qwen2.53b.txt
37640804,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
37695494,2,results_cogito_3b.txt; results_gemma3_4b.txt
37735467,2,results_gemma3_12b.txt; results_gemma3_4b.txt
38165833,2,results_cogito_3b.txt; results_gemma3_4b.txt
38399177,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
38441665,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
38565119,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
38642923,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
38707449,2,results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
38744475,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
38847011,2,results_gemma3_12b.txt; results_gemma3_4b.txt
38946032,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
39237915,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
39441617,2,results_gemma3_12b.txt; results_qwen2.53b.txt
39569771,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
39581020,2,results_cogito_3b.txt; results_qwen2.5_32b.txt
39855211,2,results_cogito_3b.txt; results_qwen2.53b.txt
39970711,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
40018190,2,results_gemma3_4b.txt; results_qwen2.53b.txt
40987524,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
41344156,2,results_cogito_3b.txt; results_qwen2.5_32b.txt
41590605,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
42304307,2,results_gemma3_12b.txt; results_qwen2.53b.txt
42427521,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
42546558,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
43311839,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
43852883,2,results_gemma3_4b.txt; results_qwen2.53b.txt
43994605,2,results_cogito_3b.txt; results_qwen2.53b.txt
44145704,2,results_gemma3_4b.txt; results_qwen2.53b.txt
44185767,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
45077654,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
45900271,2,results_gemma3_12b.txt; results_gemma3_4b.txt
46055835,2,results_gemma3_4b.txt; results_qwen2.53b.txt
46349752,2,results_gemma3_12b.txt; results_qwen2.53b.txt
47487091,2,results_gemma3_4b.txt; results_qwen2.5_14b.txt
48533663,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
48580330,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
49486820,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
49646155,2,results_gemma3_4b.txt; results_qwen2.53b.txt
49685006,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
49937469,2,results_gemma3_4b.txt; results_qwen2.53b.txt
49997097,2,results_gemma3_4b.txt; results_qwen2.53b.txt
50324968,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
51018476,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
51349448,2,results_cogito_3b.txt; results_qwen2.53b.txt
51508889,2,results_cogito_3b.txt; results_gemma3_4b.txt
51724595,2,results_gemma3_4b.txt; results_qwen2.53b.txt
53640713,2,results_gemma3_12b.txt; results_qwen2.53b.txt
53701275,2,results_gemma3_4b.txt; results_qwen2.53b.txt
54101961,2,results_cogito_3b.txt; results_qwen2.5_32b.txt
54201930,2,results_gemma3_12b.txt; results_gemma3_4b.txt
54246169,2,results_gemma3_4b.txt; results_qwen2.53b.txt
54934269,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
56286525,2,results_cogito_3b.txt; results_qwen2.53b.txt
56525735,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
56691064,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
56792999,2,results_gemma3_4b.txt; results_qwen2.5_14b.txt
56952849,2,results_gemma3_4b.txt; results_qwen2.53b.txt
57088974,2,results_gemma3_4b.txt; results_qwen2.53b.txt
57364820,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
57601040,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
58105060,2,results_gemma3_12b.txt; results_qwen2.5_32b.txt
58165257,2,results_gemma3_12b.txt; results_qwen2.53b.txt
59487170,2,results_gemma3_4b.txt; results_qwen2.53b.txt
59777056,2,results_gemma3_4b.txt; results_qwen2.53b.txt
60004873,2,results_cogito_3b.txt; results_qwen2.53b.txt
60182829,2,results_gemma3_12b.txt; results_gemma3_4b.txt
61322296,2,results_gemma3_4b.txt; results_qwen2.53b.txt
62071407,2,results_gemma3_12b.txt; results_qwen2.53b.txt
62312955,2,results_cogito_3b.txt; results_qwen2.53b.txt
62700506,2,results_gemma3_4b.txt; results_qwen2.53b.txt
62850928,2,results_gemma3_12b.txt; results_qwen2.53b.txt
62870550,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
63989974,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
65062795,2,results_gemma3_4b.txt; results_qwen2.53b.txt
65456466,2,results_cogito_3b.txt; results_gemma3_12b.txt
65708020,2,results_gemma3_4b.txt; results_qwen2.53b.txt
66683238,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
66741193,2,results_gemma3_12b.txt; results_qwen2.53b.txt
66832845,2,results_cogito_3b.txt; results_qwen2.53b.txt
67032711,2,results_gemma3_4b.txt; results_qwen2.53b.txt
68216398,2,results_gemma3_4b.txt; results_qwen2.53b.txt
69155584,2,results_cogito_3b.txt; results_qwen2.53b.txt
69458502,2,results_gemma3_12b.txt; results_qwen2.53b.txt
70089206,2,results_cogito_3b.txt; results_gemma3_4b.txt
70198580,2,results_gemma3_4b.txt; results_qwen2.53b.txt
70667011,2,results_gemma3_4b.txt; results_qwen2.53b.txt
71767359,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
72136463,2,results_gemma3_4b.txt; results_qwen2.53b.txt
72231872,2,results_cogito_3b.txt; results_qwen2.53b.txt
73075521,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
73157997,2,results_gemma3_4b.txt; results_qwen2.53b.txt
73448369,2,results_cogito_3b.txt; results_qwen2.53b.txt
74512244,2,results_cogito_3b.txt; results_qwen2.53b.txt
74522938,2,results_gemma3_12b.txt; results_gemma3_4b.txt
74552449,2,results_gemma3_4b.txt; results_qwen2.53b.txt
74816727,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
74849878,2,results_gemma3_4b.txt; results_qwen2.53b.txt
75057933,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
75297735,2,results_cogito_3b.txt; results_qwen2.53b.txt
75744306,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
76010167,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
76454959,2,results_gemma3_4b.txt; results_qwen2.53b.txt
77439230,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
77638654,2,results_gemma3_12b.txt; results_qwen2.53b.txt
77828437,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
78229715,2,results_gemma3_4b.txt; results_qwen2.53b.txt
78298706,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
79261033,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
80162314,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
80275976,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
80503242,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
80876647,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
81042872,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
82118447,2,results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
82246962,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
82738323,2,results_qwen2.5_14b.txt; results_qwen2.5_32b.txt
83816738,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
84356308,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
85417107,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
85421438,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
85918100,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
86209934,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
86322251,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
87520378,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
88651471,2,results_gemma3_4b.txt; results_qwen2.53b.txt
89197180,2,results_gemma3_12b.txt; results_qwen2.53b.txt
89413122,2,results_gemma3_4b.txt; results_qwen2.53b.txt
90280583,2,results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
90363254,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
90365216,2,results_cogito_3b.txt; results_qwen2.5_32b.txt
90682785,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
90685127,2,results_gemma3_4b.txt; results_qwen2.53b.txt
91116867,2,results_cogito_3b.txt; results_gemma3_12b.txt
91189201,2,results_gemma3_12b.txt; results_qwen2.53b.txt
91467795,2,results_gemma3_4b.txt; results_qwen2.53b.txt
91478356,2,results_cogito_3b.txt; results_gemma3_12b.txt
91564103,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
91697974,2,results_cogito_3b.txt; results_gemma3_12b.txt
92069209,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
92985983,2,results_gemma3_4b.txt; results_qwen2.53b.txt
93002334,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
93112113,2,results_gemma3_4b.txt; results_qwen2.53b.txt
93301686,2,results_gemma3_12b.txt; results_qwen2.53b.txt
93576192,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
93653247,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
93828034,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
94503308,2,results_gemma3_12b.txt; results_gemma3_4b.txt
95382114,2,results_gemma3_4b.txt; results_qwen2.53b.txt
95429627,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
95714702,2,results_gemma3_4b.txt; results_qwen2.53b.txt
96547039,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
97123005,2,results_gemma3_4b.txt; results_qwen2.53b.txt
97169343,2,results_gemma3_12b.txt; results_qwen2.53b.txt
97405769,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
97449528,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
98348532,2,results_gemma3_4b.txt; results_qwen2.53b.txt
98389424,2,results_gemma3_12b.txt; results_gemma3_4b.txt
99033098,2,results_gemma3_12b.txt; results_qwen2.5_32b.txt
